,Ticker,Name,Exchange,output
4532,LTBR,Lightbridge Corp.,NASDAQ,Lightbridge Corp. (LTBR)
4533,LTON,Linktone Ltd,NASDAQ,Linktone Ltd (LTON)
4534,LTRE,Learning Tree International,NASDAQ,Learning Tree International (LTRE)
4535,LTRX,Lantronix,NASDAQ,Lantronix (LTRX)
4536,LTXC,Ltx-Credence Corp.,NASDAQ,Ltx-Credence Corp. (LTXC)
4537,LULU,Lululemon Athletica Inc.,NASDAQ,Lululemon Athletica Inc. (LULU)
4538,LUNA,Luna Innovations Inc.,NASDAQ,Luna Innovations Inc. (LUNA)
4539,LVNTA,Liberty Interactive Corporation,NASDAQ,Liberty Interactive Corporation (LVNTA)
4540,LVNTB,Liberty Interactive Corporation,NASDAQ,Liberty Interactive Corporation (LVNTB)
4541,LWAY,Lifeway Foods,NASDAQ,Lifeway Foods (LWAY)
4542,LXRX,Lexicon Pharmaceuticals,NASDAQ,Lexicon Pharmaceuticals (LXRX)
4543,LYTS,Lsi Industries Inc.,NASDAQ,Lsi Industries Inc. (LYTS)
4544,MACK,Merrimack Pharmaceuticals Inc.,NASDAQ,Merrimack Pharmaceuticals Inc. (MACK)
4545,MAG,Magnetek,NASDAQ,Magnetek (MAG)
4546,MAGS,Magal Security Systems Ltd,NASDAQ,Magal Security Systems Ltd (MAGS)
4547,MAKO,Mako Surgical,NASDAQ,Mako Surgical (MAKO)
4548,MAMS,Mam Software Group Inc,NASDAQ,Mam Software Group Inc (MAMS)
4549,MANH,Manhattan Associates,NASDAQ,Manhattan Associates (MANH)
4550,MANT,Mantech International Corp.,NASDAQ,Mantech International Corp. (MANT)
4551,MARK,Remark Media Inc,NASDAQ,Remark Media Inc (MARK)
4552,MARPS,Marine Petroleum Trust,NASDAQ,Marine Petroleum Trust (MARPS)
4553,MASC,Material Sciences Corp.,NASDAQ,Material Sciences Corp. (MASC)
4554,MASI,Masimo Corp.,NASDAQ,Masimo Corp. (MASI)
4555,MAT,Mattel,NASDAQ,Mattel (MAT)
4556,MATR,Mattersight Corp,NASDAQ,Mattersight Corp (MATR)
4557,MATW,Matthews International Corp.,NASDAQ,Matthews International Corp. (MATW)
4558,MAXY,Maxygen,NASDAQ,Maxygen (MAXY)
4559,MAYS,J. W. Mays,NASDAQ,J. W. Mays (MAYS)
4560,MBFI,Mb Financial Inc.,NASDAQ,Mb Financial Inc. (MBFI)
4561,MBII,Marrone Bio Innovations Inc.,NASDAQ,Marrone Bio Innovations Inc. (MBII)
4562,MBIS,Mediabistro Inc.,NASDAQ,Mediabistro Inc. (MBIS)
4563,MBLX,Metabolix,NASDAQ,Metabolix (MBLX)
4564,MBND,Multiband Corp.,NASDAQ,Multiband Corp. (MBND)
4565,MBRG,Middleburg Financial Corp.,NASDAQ,Middleburg Financial Corp. (MBRG)
4566,MBTF,M B T Financial Corp,NASDAQ,M B T Financial Corp (MBTF)
4567,MBVT,Merchants Bancshares,NASDAQ,Merchants Bancshares (MBVT)
4568,MBWM,Mercantile Bank Corp.,NASDAQ,Mercantile Bank Corp. (MBWM)
4569,MCBC,Macatawa Bank Corp.,NASDAQ,Macatawa Bank Corp. (MCBC)
4570,MCBI,Metrocorp Bancshares,NASDAQ,Metrocorp Bancshares (MCBI)
4571,MCBK,Madison County Financial Inc.,NASDAQ,Madison County Financial Inc. (MCBK)
4572,MCEP,Mid-Con Energy Partners Lp,NASDAQ,Mid-Con Energy Partners Lp (MCEP)
4573,MCGC,Mcg Capital Corp.,NASDAQ,Mcg Capital Corp. (MCGC)
4574,MCHP,Microchip Technology Inc.,NASDAQ,Microchip Technology Inc. (MCHP)
4575,MCHX,Marchex,NASDAQ,Marchex (MCHX)
4576,MCOX,Mecox Lane Limited,NASDAQ,Mecox Lane Limited (MCOX)
4577,MCRI,Monarch Casino & Resort,NASDAQ,Monarch Casino & Resort (MCRI)
4578,MCRL,Micrel Inc.,NASDAQ,Micrel Inc. (MCRL)
4579,MCRS,Micros Systems,NASDAQ,Micros Systems (MCRS)
4580,MDAS,Medassets,NASDAQ,Medassets (MDAS)
4581,MDCA,Mdc Partners Inc.,NASDAQ,Mdc Partners Inc. (MDCA)
4582,MDCI,Medical Action Industries Inc.,NASDAQ,Medical Action Industries Inc. (MDCI)
4583,MDCO,The Medicines Company,NASDAQ,The Medicines Company (MDCO)
4584,MDIV,First Trust Exchange-Traded Fun,NASDAQ,First Trust Exchange-Traded Fun (MDIV)
4585,MDLZ,Mondelez International Inc. Cl A,NASDAQ,Mondelez International Inc. Cl A (MDLZ)
4586,MDRX,Allscripts Healthcare Solutions,NASDAQ,Allscripts Healthcare Solutions (MDRX)
4587,MDSO,Medidata Solutions,NASDAQ,Medidata Solutions (MDSO)
4588,MDVN,Medivation,NASDAQ,Medivation (MDVN)
4589,MDXG,Mimedx Group Inc,NASDAQ,Mimedx Group Inc (MDXG)
4590,MEAD,Meade Instruments,NASDAQ,Meade Instruments (MEAD)
4591,MEAS,Measurement Specialties,NASDAQ,Measurement Specialties (MEAS)
4592,MEIL,Methes Energies International L,NASDAQ,Methes Energies International L (MEIL)
4593,MEILW,Methes Energies International L,NASDAQ,Methes Energies International L (MEILW)
4594,MEILZ,Methes Energies International L,NASDAQ,Methes Energies International L (MEILZ)
4595,MEIP,Mei Pharma Inc,NASDAQ,Mei Pharma Inc (MEIP)
4596,MELA,Mela Sciences Inc,NASDAQ,Mela Sciences Inc (MELA)
4597,MELI,Mercadolibre,NASDAQ,Mercadolibre (MELI)
4598,MEMP,Memorial Production Partners Lp,NASDAQ,Memorial Production Partners Lp (MEMP)
4599,MEMS,Memsic,NASDAQ,Memsic (MEMS)
4600,MENT,Mentor Graphics Corp.,NASDAQ,Mentor Graphics Corp. (MENT)
4601,MEOH,Methanex Corp.,NASDAQ,Methanex Corp. (MEOH)
4602,MERC,Mercer International Inc.,NASDAQ,Mercer International Inc. (MERC)
4603,MERU,Meru Networks,NASDAQ,Meru Networks (MERU)
4604,METR,Metro Bancorp Inc,NASDAQ,Metro Bancorp Inc (METR)
4605,MFI,Microfinancial Inc.,NASDAQ,Microfinancial Inc. (MFI)
4606,MFLR,Mayflower Bancorp,NASDAQ,Mayflower Bancorp (MFLR)
4607,MFLX,Multi-Fineline Electronix,NASDAQ,Multi-Fineline Electronix (MFLX)
4608,MFNC,Mackinac Financial Corp.,NASDAQ,Mackinac Financial Corp. (MFNC)
4609,MFRI,Mfri,NASDAQ,Mfri (MFRI)
4610,MFRM,Mattress Firm Holding Corp.,NASDAQ,Mattress Firm Holding Corp. (MFRM)
4611,MFSF,Mutualfirst Financial Inc.,NASDAQ,Mutualfirst Financial Inc. (MFSF)
4612,MGAM,Multimedia Games,NASDAQ,Multimedia Games (MGAM)
4613,MGCD,Mgc Diagnostics Corp.,NASDAQ,Mgc Diagnostics Corp. (MGCD)
4614,MGEE,Mge Energy Inc.,NASDAQ,Mge Energy Inc. (MGEE)
4615,MGI,Moneygram International,NASDAQ,Moneygram International (MGI)
4616,MGIC,Magic Software Enterprises Ltd,NASDAQ,Magic Software Enterprises Ltd (MGIC)
4617,MGLN,Magellan Health Services,NASDAQ,Magellan Health Services (MGLN)
4618,MGPI,Mgp Ingredients,NASDAQ,Mgp Ingredients (MGPI)
4619,MGRC,Mcgrath Rentcorp,NASDAQ,Mcgrath Rentcorp (MGRC)
4620,MGYR,Magyar Bancorp,NASDAQ,Magyar Bancorp (MGYR)
4621,MHGC,Morgans Hotel Group Co.,NASDAQ,Morgans Hotel Group Co. (MHGC)
4622,MHLD,Maiden Hldgs Ltd,NASDAQ,Maiden Hldgs Ltd (MHLD)
4623,MICT,Micronet Enertec Technologies Inc.,NASDAQ,Micronet Enertec Technologies Inc. (MICT)
4624,MICTW,Micronet Enertec Technologies,NASDAQ,Micronet Enertec Technologies (MICTW)
4625,MIDD,The Middleby Corp.,NASDAQ,The Middleby Corp. (MIDD)
4626,MIND,Mitcham Industries,NASDAQ,Mitcham Industries (MIND)
4627,MINI,Mobile Mini,NASDAQ,Mobile Mini (MINI)
4628,MITK,Mitek Systems Inc,NASDAQ,Mitek Systems Inc (MITK)
4629,MITL,Mitel Networks Corp.,NASDAQ,Mitel Networks Corp. (MITL)
4630,MKSI,Mks Instruments,NASDAQ,Mks Instruments (MKSI)
4631,MKTG,Responsys Inc.,NASDAQ,Responsys Inc. (MKTG)
4632,MKTO,Marketo Inc.,NASDAQ,Marketo Inc. (MKTO)
4633,MKTX,Marketaxess Holdings,NASDAQ,Marketaxess Holdings (MKTX)
4634,MLAB,Mesa Laboratories,NASDAQ,Mesa Laboratories (MLAB)
4635,MLHR,Herman Miller,NASDAQ,Herman Miller (MLHR)
4636,MLNK,Moduslink Global Solutions Inc,NASDAQ,Moduslink Global Solutions Inc (MLNK)
4637,MLNX,Mellanox Technologies,NASDAQ,Mellanox Technologies (MLNX)
4638,MLVF,Malvern Federal Bancorp,NASDAQ,Malvern Federal Bancorp (MLVF)
4639,MMLP,Martin Midstream Partners L.P.,NASDAQ,Martin Midstream Partners L.P. (MMLP)
4640,MMSI,Merit Medical Systems,NASDAQ,Merit Medical Systems (MMSI)
4641,MMYT,Makemytrip Limited,NASDAQ,Makemytrip Limited (MMYT)
4642,MNDL,Mandalay Media Inc,NASDAQ,Mandalay Media Inc (MNDL)
4643,MNDO,Mind C.T.I. Ltd,NASDAQ,Mind C.T.I. Ltd (MNDO)
4644,MNGA,Magnegas Corporation,NASDAQ,Magnegas Corporation (MNGA)
4645,MNKD,Mannkind Corp.,NASDAQ,Mannkind Corp. (MNKD)
4646,MNOV,Medicinova,NASDAQ,Medicinova (MNOV)
4647,MNRK,Monarch Financial Holdings,NASDAQ,Monarch Financial Holdings (MNRK)
4648,MNRO,Monro Muffler Brake,NASDAQ,Monro Muffler Brake (MNRO)
4649,MNST,Monster Beverage Corp,NASDAQ,Monster Beverage Corp (MNST)
4650,MNTA,Momenta Pharmaceuticals,NASDAQ,Momenta Pharmaceuticals (MNTA)
4651,MNTG,Mtr Gaming Group,NASDAQ,Mtr Gaming Group (MNTG)
4652,MNTX,Manitex International,NASDAQ,Manitex International (MNTX)
4653,MOBI,Sky-Mobi Limited,NASDAQ,Sky-Mobi Limited (MOBI)
4654,MOCO,Mocon,NASDAQ,Mocon (MOCO)
4655,MOFG,Midwestone Financial Group,NASDAQ,Midwestone Financial Group (MOFG)
4656,MOLX,Molex Inc.,NASDAQ,Molex Inc. (MOLX)
4657,MOLXA,Molex Inc.,NASDAQ,Molex Inc. (MOLXA)
4658,MORN,Morningstar,NASDAQ,Morningstar (MORN)
4659,MOSY,Mosys,NASDAQ,Mosys (MOSY)
4660,MOVE,Move Inc,NASDAQ,Move Inc (MOVE)
4661,MPAA,Motorcar Parts Of America,NASDAQ,Motorcar Parts Of America (MPAA)
4662,MPAC,Mod-Pac,NASDAQ,Mod-Pac (MPAC)
4663,MPB,Mid Penn Bancorp,NASDAQ,Mid Penn Bancorp (MPB)
4664,MPEL,Melco Crown Entertainment Limited,NASDAQ,Melco Crown Entertainment Limited (MPEL)
4665,MPET,Magellan Petroleum Corp.,NASDAQ,Magellan Petroleum Corp. (MPET)
4666,MPWR,Monolithic Power Systems,NASDAQ,Monolithic Power Systems (MPWR)
4667,MRCC,Monroe Capital Corporation,NASDAQ,Monroe Capital Corporation (MRCC)
4668,MRCY,Mercury Computer Systems,NASDAQ,Mercury Computer Systems (MRCY)
4669,MRGE,Merge Healthcare Incorporated.,NASDAQ,Merge Healthcare Incorporated. (MRGE)
4670,MRLN,Marlin Business Services,NASDAQ,Marlin Business Services (MRLN)
4671,MRTN,Marten Transport,NASDAQ,Marten Transport (MRTN)
4672,MRTX,Mirati Therapeutics Inc.,NASDAQ,Mirati Therapeutics Inc. (MRTX)
4673,MRVL,Marvell Technology Group,NASDAQ,Marvell Technology Group (MRVL)
4674,MSBF,Msb Financial,NASDAQ,Msb Financial (MSBF)
4675,MSCC,Microsemi Corp.,NASDAQ,Microsemi Corp. (MSCC)
4676,MSEX,Middlesex Water Company,NASDAQ,Middlesex Water Company (MSEX)
4677,MSFG,Mainsource Financial Group,NASDAQ,Mainsource Financial Group (MSFG)
4678,MSFT,Microsoft Corp.,NASDAQ,Microsoft Corp. (MSFT)
4679,MSG,Madison Square Garden,NASDAQ,Madison Square Garden (MSG)
4680,MSLI,Merus Labs International Inc. Co,NASDAQ,Merus Labs International Inc. Co (MSLI)
4681,MSON,Misonix,NASDAQ,Misonix (MSON)
4682,MSPD,Mindspeed Technologies,NASDAQ,Mindspeed Technologies (MSPD)
4683,MSTR,Microstrategy Inc.,NASDAQ,Microstrategy Inc. (MSTR)
4684,MTEX,Mannatech Inc.,NASDAQ,Mannatech Inc. (MTEX)
4685,MTGE,American Capital Mortgage Inves,NASDAQ,American Capital Mortgage Inves (MTGE)
4686,MTRX,Matrix Service Company,NASDAQ,Matrix Service Company (MTRX)
4687,MTSC,Mts Systems Corp.,NASDAQ,Mts Systems Corp. (MTSC)
4688,MTSI,M/A-Com Technology Solutions Ho,NASDAQ,M/A-Com Technology Solutions Ho (MTSI)
4689,MTSL,Mer Telemanagement Solutions Ltd,NASDAQ,Mer Telemanagement Solutions Ltd (MTSL)
4690,MTSN,Mattson Technology,NASDAQ,Mattson Technology (MTSN)
4691,MU,Micron Technology,NASDAQ,Micron Technology (MU)
4692,MVIS,Microvision,NASDAQ,Microvision (MVIS)
4693,MWIV,Mwi Veterinary Supply,NASDAQ,Mwi Veterinary Supply (MWIV)
4694,MWRX,Medworth Acquisition Corp.,NASDAQ,Medworth Acquisition Corp. (MWRX)
4695,MXIM,Maxim Integrated Products,NASDAQ,Maxim Integrated Products (MXIM)
4696,MXWL,Maxwell Technologies,NASDAQ,Maxwell Technologies (MXWL)
4697,MYGN,Myriad Genetics,NASDAQ,Myriad Genetics (MYGN)
4698,MYL,Mylan Inc.,NASDAQ,Mylan Inc. (MYL)
4699,MYRG,Myr Group,NASDAQ,Myr Group (MYRG)
4700,MZOR,Mazor Robotics Ltd.,NASDAQ,Mazor Robotics Ltd. (MZOR)
4701,NAFC,Nash-Finch Company,NASDAQ,Nash-Finch Company (NAFC)
4702,NAII,Natural Alternatives International,NASDAQ,Natural Alternatives International (NAII)
4703,NANO,Nanometrics Inc.,NASDAQ,Nanometrics Inc. (NANO)
4704,NASB,Nasb Financial Inc.,NASDAQ,Nasb Financial Inc. (NASB)
4705,NATH,Nathan's Famous,NASDAQ,Nathan's Famous (NATH)
4706,NATI,National Instruments Corp.,NASDAQ,National Instruments Corp. (NATI)
4707,NATL,National Interstate Corp.,NASDAQ,National Interstate Corp. (NATL)
4708,NATR,Nature's Sunshine Products,NASDAQ,Nature's Sunshine Products (NATR)
4709,NAUH,National American University Holdings,NASDAQ,National American University Holdings (NAUH)
4710,NAVG,The Navigators Group,NASDAQ,The Navigators Group (NAVG)
4711,NAVR,Navarre Corp.,NASDAQ,Navarre Corp. (NAVR)
4712,NBBC,Newbridge Bancorp,NASDAQ,Newbridge Bancorp (NBBC)
4713,NBCB,First Nbc Bank Holding Company,NASDAQ,First Nbc Bank Holding Company (NBCB)
4714,NBIX,Neurocrine Biosciences,NASDAQ,Neurocrine Biosciences (NBIX)
4715,NBN,Northeast Bancorp,NASDAQ,Northeast Bancorp (NBN)
4716,NBS,Neostem,NASDAQ,Neostem (NBS)
4717,NBTB,Nbt Bancorp Inc.,NASDAQ,Nbt Bancorp Inc. (NBTB)
4718,NBTF,NB&T Financial Group Inc,NASDAQ,NB&T Financial Group Inc (NBTF)
4719,NCBC,New Century Bancorp Inc. [Nc],NASDAQ,New Century Bancorp Inc. [Nc] (NCBC)
4720,NCIT,Nci,NASDAQ,Nci (NCIT)
4721,NCLH,Norwegian Cruise Line Holdings,NASDAQ,Norwegian Cruise Line Holdings (NCLH)
4722,NCMI,National Cinemedia,NASDAQ,National Cinemedia (NCMI)
4723,NCTY,The9 Limited,NASDAQ,The9 Limited (NCTY)
4724,NDAQ,The Nasdaq Omx Group,NASDAQ,The Nasdaq Omx Group (NDAQ)
4725,NDLS,Noodles & Company,NASDAQ,Noodles & Company (NDLS)
4726,NDSN,Nordson Corp.,NASDAQ,Nordson Corp. (NDSN)
4727,NECB,Northeast Community Bancorp,NASDAQ,Northeast Community Bancorp (NECB)
4728,NEO,Neogenomics Inc,NASDAQ,Neogenomics Inc (NEO)
4729,NEOG,Neogen Corp.,NASDAQ,Neogen Corp. (NEOG)
4730,NEON,Neonode Inc.,NASDAQ,Neonode Inc. (NEON)
4731,NEPT,Neptune Technologies & Bioresources Inc,NASDAQ,Neptune Technologies & Bioresources Inc (NEPT)
4732,NETC,Net Servicos De Comunicacao S.A.,NASDAQ,Net Servicos De Comunicacao S.A. (NETC)
4733,NETE,Net Element Inc.,NASDAQ,Net Element Inc. (NETE)
4734,NEWL,Newlead Holdings Ltd,NASDAQ,Newlead Holdings Ltd (NEWL)
4735,NEWP,Newport Corp.,NASDAQ,Newport Corp. (NEWP)
4736,NEWS,Newstar Financial,NASDAQ,Newstar Financial (NEWS)
4737,NEWT,Newtek Business Services Inc.,NASDAQ,Newtek Business Services Inc. (NEWT)
4738,NFBK,Northfield Bancorp,NASDAQ,Northfield Bancorp (NFBK)
4739,NFEC,Nf Energy Saving Corp.,NASDAQ,Nf Energy Saving Corp. (NFEC)
4740,NFLX,Netflix,NASDAQ,Netflix (NFLX)
4741,NFSB,Newport Bancorp,NASDAQ,Newport Bancorp (NFSB)
4742,NGPC,Ngp Capital Resources Company,NASDAQ,Ngp Capital Resources Company (NGPC)
4743,NHTB,New Hampshire Thrift Bancshares,NASDAQ,New Hampshire Thrift Bancshares (NHTB)
4744,NICE,Nice-Systems Limited,NASDAQ,Nice-Systems Limited (NICE)
4745,NICK,Nicholas Financial,NASDAQ,Nicholas Financial (NICK)
4746,NIHD,Nii Holdings,NASDAQ,Nii Holdings (NIHD)
4747,NILE,Blue Nile,NASDAQ,Blue Nile (NILE)
4748,NINE,Ninetowns Internet Technology Group,NASDAQ,Ninetowns Internet Technology Group (NINE)
4749,NKSH,National Bankshares,NASDAQ,National Bankshares (NKSH)
4750,NKTR,Nektar Therapeutics,NASDAQ,Nektar Therapeutics (NKTR)
4751,NLNK,Newlink Genetics Corporation,NASDAQ,Newlink Genetics Corporation (NLNK)
4752,NLST,Netlist,NASDAQ,Netlist (NLST)
4753,NMRX,Numerex,NASDAQ,Numerex (NMRX)
4754,NNBR,Nn Inc.,NASDAQ,Nn Inc. (NNBR)
4755,NOVB,North Valley Bancorp,NASDAQ,North Valley Bancorp (NOVB)
4756,NPBC,National Penn Bancshares,NASDAQ,National Penn Bancshares (NPBC)
4757,NPSP,Nps Pharmaceuticals,NASDAQ,Nps Pharmaceuticals (NPSP)
4758,NRCIA,National Research Corporation,NASDAQ,National Research Corporation (NRCIA)
4759,NRCIB,National Research Corporation,NASDAQ,National Research Corporation (NRCIB)
4760,NRIM,Northrim Bancorp Inc,NASDAQ,Northrim Bancorp Inc (NRIM)
4761,NSEC,National Security Group,NASDAQ,National Security Group (NSEC)
4762,NSIT,Insight Enterprises,NASDAQ,Insight Enterprises (NSIT)
4763,NSPH,Nanosphere,NASDAQ,Nanosphere (NSPH)
4764,NSSC,Napco Security Technologies,NASDAQ,Napco Security Technologies (NSSC)
4765,NSTG,Nanostring Technologies Inc.,NASDAQ,Nanostring Technologies Inc. (NSTG)
4766,NSYS,Nortech Systems Inc.,NASDAQ,Nortech Systems Inc. (NSYS)
4767,NTAP,Netapp,NASDAQ,Netapp (NTAP)
4768,NTCT,Netscout Systems,NASDAQ,Netscout Systems (NTCT)
4769,NTES,Netease Inc,NASDAQ,Netease Inc (NTES)
4770,NTGR,Netgear,NASDAQ,Netgear (NTGR)
4771,NTIC,Northern Technologies International,NASDAQ,Northern Technologies International (NTIC)
4772,NTK,Nortek Inc,NASDAQ,Nortek Inc (NTK)
4773,NTLS,Ntelos Holdings,NASDAQ,Ntelos Holdings (NTLS)
4774,NTRI,Nutrisystem Inc,NASDAQ,Nutrisystem Inc (NTRI)
4775,NTRS,Northern Trust Corp.,NASDAQ,Northern Trust Corp. (NTRS)
4776,NTSC,National Technical Systems,NASDAQ,National Technical Systems (NTSC)
4777,NTWK,Netsol Technologies Inc.,NASDAQ,Netsol Technologies Inc. (NTWK)
4778,NUAN,Nuance Communications,NASDAQ,Nuance Communications (NUAN)
4779,NUCL,S&P Global Nuclear Energy Index Ishares,NASDAQ,S&P Global Nuclear Energy Index Ishares (NUCL)
4780,NURO,Neurometrix,NASDAQ,Neurometrix (NURO)
4781,NUTR,Nutraceutical International Corp.,NASDAQ,Nutraceutical International Corp. (NUTR)
4782,NUVA,Nuvasive,NASDAQ,Nuvasive (NUVA)
4783,NVAX,Novavax,NASDAQ,Novavax (NVAX)
4784,NVDA,Nvidia Corp.,NASDAQ,Nvidia Corp. (NVDA)
4785,NVDQ,Novadaq Technologies,NASDAQ,Novadaq Technologies (NVDQ)
4786,NVEC,Nve Corp.,NASDAQ,Nve Corp. (NVEC)
4787,NVEEU,Nv5 Holdings Inc.,NASDAQ,Nv5 Holdings Inc. (NVEEU)
4788,NVGN,Novogen Limited,NASDAQ,Novogen Limited (NVGN)
4789,NVMI,Nova Measuring Instruments Ltd,NASDAQ,Nova Measuring Instruments Ltd (NVMI)
4790,NVSL,Naugatuck Valley Financial Corp.,NASDAQ,Naugatuck Valley Financial Corp. (NVSL)
4791,NVTL,Novatel Wireless,NASDAQ,Novatel Wireless (NVTL)
4792,NWBI,Northwest Bancshares,NASDAQ,Northwest Bancshares (NWBI)
4793,NWBO,Northwest Bioth New,NASDAQ,Northwest Bioth New (NWBO)
4794,NWBOW,Northwest Biotherapeutics Wt,NASDAQ,Northwest Biotherapeutics Wt (NWBOW)
4795,NWFL,Norwood Financial,NASDAQ,Norwood Financial (NWFL)
4796,NWLI,National Western Life Insurance,NASDAQ,National Western Life Insurance (NWLI)
4797,NWPX,Northwest Pipe Company,NASDAQ,Northwest Pipe Company (NWPX)
4798,NWS,News Corp Class B,NASDAQ,News Corp Class B (NWS)
4799,NWSA,News Corp Class A,NASDAQ,News Corp Class A (NWSA)
4800,NXPI,Nxp Semiconductors N.V.,NASDAQ,Nxp Semiconductors N.V. (NXPI)
4801,NXST,Nexstar Broadcasting Group,NASDAQ,Nexstar Broadcasting Group (NXST)
4802,NXTM,Nxstage Medical,NASDAQ,Nxstage Medical (NXTM)
4803,NYMT,New York Mortgage Trust,NASDAQ,New York Mortgage Trust (NYMT)
4804,NYMTP,New York Mortgage Trust Inc.,NASDAQ,New York Mortgage Trust Inc. (NYMTP)
4805,NYMX,Nymox Pharmaceutical Corp.,NASDAQ,Nymox Pharmaceutical Corp. (NYMX)
4806,NYNY,Empire Resorts,NASDAQ,Empire Resorts (NYNY)
4807,OABC,Omniamerican Bancorp,NASDAQ,Omniamerican Bancorp (OABC)
4808,OBAF,Oba Financial Services,NASDAQ,Oba Financial Services (OBAF)
4809,OBAS,Optibase Ltd,NASDAQ,Optibase Ltd (OBAS)
4810,OBCI,Ocean Bio-Chem,NASDAQ,Ocean Bio-Chem (OBCI)
4811,OCC,Optical Cable Corp.,NASDAQ,Optical Cable Corp. (OCC)
4812,OCFC,Oceanfirst Financial,NASDAQ,Oceanfirst Financial (OCFC)
4813,OCLR,Oclaro,NASDAQ,Oclaro (OCLR)
4814,OCLS,Oculus Innovative Sciences,NASDAQ,Oculus Innovative Sciences (OCLS)
4815,OCRX,Ocera Therapeutics Inc.,NASDAQ,Ocera Therapeutics Inc. (OCRX)
4816,OCZ,Ocz Technology Group Inc,NASDAQ,Ocz Technology Group Inc (OCZ)
4817,ODFL,Old Dominion Freight Line,NASDAQ,Old Dominion Freight Line (ODFL)
4818,OFED,Oconee Federal Financial,NASDAQ,Oconee Federal Financial (OFED)
4819,OFIX,Orthofix International N.V.,NASDAQ,Orthofix International N.V. (OFIX)
4820,OFLX,Omega Flex,NASDAQ,Omega Flex (OFLX)
4821,OFS,Ofs Capital Corporation,NASDAQ,Ofs Capital Corporation (OFS)
4822,OGXI,Oncogenex Pharmaceuticals Inc.,NASDAQ,Oncogenex Pharmaceuticals Inc. (OGXI)
4823,OHRP,Ohr Pharmaceutical Inc.,NASDAQ,Ohr Pharmaceutical Inc. (OHRP)
4824,OIIM,O2Micro International Limited,NASDAQ,O2Micro International Limited (OIIM)
4825,OINK,Tianli Agritech,NASDAQ,Tianli Agritech (OINK)
4826,OKSB,Southwest Bancorp,NASDAQ,Southwest Bancorp (OKSB)
4827,OKSBP,Southwest Bancorp,NASDAQ,Southwest Bancorp (OKSBP)
4828,OLBK,Old Line Bancshares,NASDAQ,Old Line Bancshares (OLBK)
4829,OLED,Universal Display Corp.,NASDAQ,Universal Display Corp. (OLED)
4830,OMAB,Grupo Aeroportuario Del Centro,NASDAQ,Grupo Aeroportuario Del Centro (OMAB)
4831,OMCL,Omnicell,NASDAQ,Omnicell (OMCL)
4832,OMED,Oncomed Pharmaceuticals Inc.,NASDAQ,Oncomed Pharmaceuticals Inc. (OMED)
4833,OMER,Omeros Corp.,NASDAQ,Omeros Corp. (OMER)
4834,OMEX,Odyssey Marine Exploration,NASDAQ,Odyssey Marine Exploration (OMEX)
4835,ONB,Old National Bancorp Capital,NASDAQ,Old National Bancorp Capital (ONB)
4836,ONCY,Oncolytics Biotech,NASDAQ,Oncolytics Biotech (ONCY)
4837,ONEQ,Nasdaq Composite Tracking Fidelity,NASDAQ,Nasdaq Composite Tracking Fidelity (ONEQ)
4838,ONFC,Oneida Financial,NASDAQ,Oneida Financial (ONFC)
4839,ONNN,On Semiconductor Corp.,NASDAQ,On Semiconductor Corp. (ONNN)
4840,ONTX,Onconova Therapeutics Inc.,NASDAQ,Onconova Therapeutics Inc. (ONTX)
4841,ONTY,Oncothyreon Inc,NASDAQ,Oncothyreon Inc (ONTY)
4842,ONVI,Onvia Inc,NASDAQ,Onvia Inc (ONVI)
4843,ONXX,Onyx Pharmaceuticals,NASDAQ,Onyx Pharmaceuticals (ONXX)
4844,OPAY,Tier Technologies,NASDAQ,Tier Technologies (OPAY)
4845,OPEN,Opentable,NASDAQ,Opentable (OPEN)
4846,OPHC,Optimumbank Holdings,NASDAQ,Optimumbank Holdings (OPHC)
4847,OPLK,Oplink Communications,NASDAQ,Oplink Communications (OPLK)
4848,OPOF,Old Point Financial Corp.,NASDAQ,Old Point Financial Corp. (OPOF)
4849,OPTR,Optimer Pharmaceuticals,NASDAQ,Optimer Pharmaceuticals (OPTR)
4850,OPTT,Ocean Power Technologies,NASDAQ,Ocean Power Technologies (OPTT)
4851,OPXA,Opexa Therapeutics,NASDAQ,Opexa Therapeutics (OPXA)
4852,ORBC,Orbcomm Inc.,NASDAQ,Orbcomm Inc. (ORBC)
4853,ORBK,Orbotech Ltd,NASDAQ,Orbotech Ltd (ORBK)
4854,ORBT,Orbit International Corp.,NASDAQ,Orbit International Corp. (ORBT)
4855,OREX,Orexigen Therapeutics,NASDAQ,Orexigen Therapeutics (OREX)
4856,ORIG,Ocean Rig Udw Inc.,NASDAQ,Ocean Rig Udw Inc. (ORIG)
4857,ORIT,Oritani Financial,NASDAQ,Oritani Financial (ORIT)
4858,ORLY,O'Reilly Automotive,NASDAQ,O'Reilly Automotive (ORLY)
4859,ORMP,Oramed Pharmaceuticl,NASDAQ,Oramed Pharmaceuticl (ORMP)
4860,ORRF,Orrstown Financial Services Inc,NASDAQ,Orrstown Financial Services Inc (ORRF)
4861,OSBC,Old Second Bancorp,NASDAQ,Old Second Bancorp (OSBC)
4862,OSBCP,Old Second Bancorp,NASDAQ,Old Second Bancorp (OSBCP)
4863,OSHC,Ocean Shore Holding Co.,NASDAQ,Ocean Shore Holding Co. (OSHC)
